val_RMSE,val_Total_Loss,step,epoch,val_MAE,train_MAE,train_RMSE,train_Total_Loss,test_Total_Loss,test_MAE,test_RMSE
,,78372,180,,0.026903510093688965,0.03712229058146477,0.0014097420498728752,,,
0.08349927514791489,0.00756879011169076,78805,181,0.0443836972117424,,,,,,
,,78805,181,,0.026826322078704834,0.03707108274102211,0.0014071686891838908,,,
0.07994552701711655,0.00694460142403841,79238,182,0.04177534207701683,,,,,,
,,79238,182,,0.02655705064535141,0.036856651306152344,0.0013926707906648517,,,
0.08165514469146729,0.007295762188732624,79671,183,0.041376516222953796,,,,,,
,,79671,183,,0.025996973738074303,0.0359840989112854,0.0013255869271233678,,,
0.08076158910989761,0.0070649697445333,80104,184,0.04372704029083252,,,,,,
,,80104,184,,0.02596018835902214,0.03590158000588417,0.001315605128183961,,,
0.08050551265478134,0.007120129186660051,80537,185,0.040769387036561966,,,,,,
,,80537,185,,0.026311606168746948,0.03612837567925453,0.0013362428871914744,,,
0.08026081323623657,0.006982407532632351,80970,186,0.040714945644140244,,,,,,
,,80970,186,,0.02641458250582218,0.036741942167282104,0.0013849602546542883,,,
0.07892587780952454,0.00682910205796361,81403,187,0.040966298431158066,,,,,,
,,81403,187,,0.02501167543232441,0.034508902579545975,0.0012184394290670753,,,
0.08038263767957687,0.007005955558270216,81836,188,0.041157156229019165,,,,,,
,,81836,188,,0.02518305554986,0.03463933989405632,0.0012251343578100204,,,
0.08032495528459549,0.007011170033365488,82269,189,0.042023248970508575,,,,,,
,,82269,189,,0.02572927251458168,0.035361744463443756,0.0012821336276829243,,,
0.0807534009218216,0.007091797888278961,82702,190,0.042060986161231995,,,,,,
,,82702,190,,0.025366269052028656,0.03498256951570511,0.0012602168135344982,,,
0.07903089374303818,0.006805648561567068,83135,191,0.041868939995765686,,,,,,
,,83135,191,,0.025637496262788773,0.035469960421323776,0.0012927139177918434,,,
0.08151556551456451,0.0072579882107675076,83568,192,0.04276499152183533,,,,,,
,,83568,192,,0.025412732735276222,0.03510366007685661,0.0012632396537810564,,,
0.08098475635051727,0.007135177031159401,84001,193,0.041644781827926636,,,,,,
,,84001,193,,0.024684086441993713,0.03406115248799324,0.0011924883583560586,,,
0.08413219451904297,0.007769833784550428,84434,194,0.046347927302122116,,,,,,
,,84434,194,,0.02503393590450287,0.03437140956521034,0.0012097853468731046,,,
0.07756467908620834,0.006563160568475723,84867,195,0.0399368591606617,,,,,,
,,84867,195,,0.025125857442617416,0.03473811596632004,0.0012392399366945028,,,
0.08196073770523071,0.007246929220855236,85300,196,0.04274189844727516,,,,,,
,,85300,196,,0.02474852092564106,0.034041643142700195,0.001186398440040648,,,
0.08097024261951447,0.007124830037355423,85733,197,0.04195789247751236,,,,,,
,,85733,197,,0.025544308125972748,0.035571128129959106,0.0013056433526799083,,,
0.0779302641749382,0.006672200746834278,86166,198,0.03877023980021477,,,,,,
,,86166,198,,0.023724086582660675,0.03271777182817459,0.001093542668968439,,,
0.07817958295345306,0.006687846500426531,86599,199,0.03922808915376663,,,,,,
,,86599,199,,0.023704590275883675,0.03252289816737175,0.0010799325536936522,,,
0.07958756387233734,0.0069049629382789135,87032,200,0.03986724093556404,,,,,,
,,87032,200,,0.024041427299380302,0.0329437330365181,0.0011093915672972798,,,
0.07933607697486877,0.006889319512993097,87465,201,0.04019533470273018,,,,,,
,,87465,201,,0.024534456431865692,0.03386102616786957,0.001174618722870946,,,
0.07842937111854553,0.006660682614892721,87898,202,0.04207560420036316,,,,,,
,,87898,202,,0.024497343227267265,0.03403586521744728,0.0011897976510226727,,,
0.07881517708301544,0.006802713964134455,88331,203,0.040207792073488235,,,,,,
,,88331,203,,0.025296207517385483,0.03528385981917381,0.0012872933875769377,,,
0.08028615266084671,0.007042208686470985,88764,204,0.04077381268143654,,,,,,
,,88764,204,,0.02394748479127884,0.0331428162753582,0.001126266666688025,,,
0.08030563592910767,0.006986790336668491,89197,205,0.042388804256916046,,,,,,
,,89197,205,,0.02347223088145256,0.03239404037594795,0.0010805402416735888,,,
0.0804591104388237,0.007035623770207167,89630,206,0.04016746208071709,,,,,,
,,89630,206,,0.024736585095524788,0.034571573138237,0.0012617666507139802,,,
0.07847009599208832,0.006716575473546982,90063,207,0.03971947357058525,,,,,,
,,90063,207,,0.023920876905322075,0.03312493860721588,0.0011347384424880147,,,
0.0779607892036438,0.006624232511967421,90496,208,0.040549688041210175,,,,,,
,,90496,208,,0.022934189066290855,0.031517840921878815,0.001019620685838163,,,
0.0820208415389061,0.00727339880540967,90929,209,0.043386563658714294,,,,,,
,,90929,209,,0.022566189989447594,0.030992325395345688,0.0009876153199002147,,,
0.08011243492364883,0.006951557006686926,91362,210,0.041188012808561325,,,,,,
,,91362,210,,0.022649003192782402,0.03112519532442093,0.0009972435655072331,,,
0.07896524667739868,0.006861167959868908,91795,211,0.03901168704032898,,,,,,
,,91795,211,,0.02407672256231308,0.03348468244075775,0.0011664421763271093,,,
0.07694786787033081,0.00646841898560524,92228,212,0.038728635758161545,,,,,,
,,92228,212,,0.02244788035750389,0.031135810539126396,0.0009912927635014057,,,
0.07674456387758255,0.006412731949239969,92661,213,0.039630480110645294,,,,,,
,,92661,213,,0.022186608985066414,0.030344542115926743,0.0009394791559316218,,,
0.0795557051897049,0.006868093740195036,93094,214,0.04076109081506729,,,,,,
,,93094,214,,0.02229400910437107,0.03057524561882019,0.0009603222133591771,,,
0.07738123089075089,0.006549019832164049,93527,215,0.03823721781373024,,,,,,
,,93527,215,,0.023100808262825012,0.031932227313518524,0.0010499584022909403,,,
0.07824350893497467,0.00672502676025033,93960,216,0.03881669417023659,,,,,,
,,93960,216,,0.021893508732318878,0.030092766508460045,0.0009286429267376661,,,
0.07706677913665771,0.006551838479936123,94393,217,0.03820754215121269,,,,,,
,,94393,217,,0.0219129491597414,0.030232638120651245,0.0009362664422951639,,,
0.07976120710372925,0.006953786127269268,94826,218,0.03978389874100685,,,,,,
,,94826,218,,0.02183213084936142,0.02985784038901329,0.0009110366809181869,,,
0.07797449082136154,0.006674838252365589,95259,219,0.038067903369665146,,,,,,
,,95259,219,,0.02209276519715786,0.030190030112862587,0.0009303150000050664,,,
0.07780271023511887,0.00659502437338233,95692,220,0.038476865738630295,,,,,,
,,95692,220,,0.02163028158247471,0.029649512842297554,0.0009022369049489498,,,
0.07749107480049133,0.006560566835105419,96125,221,0.038871169090270996,,,,,,
,,96125,221,,0.021540528163313866,0.029432594776153564,0.000883835309650749,,,
0.07874029129743576,0.006782354321330786,96558,222,0.03973069041967392,,,,,,
,,96558,222,,0.02086837962269783,0.028487540781497955,0.0008296581800095737,,,
0.07760251313447952,0.006607346702367067,96991,223,0.03850109130144119,,,,,,
,,96991,223,,0.02141127549111843,0.029232125729322433,0.0008704124484211206,,,
0.07735296338796616,0.006516946479678154,97424,224,0.038914475589990616,,,,,,
,,97424,224,,0.02158934436738491,0.029448870569467545,0.0008840911323204637,,,
0.07798606157302856,0.006632333155721426,97857,225,0.03840351477265358,,,,,,
,,97857,225,,0.02142985723912716,0.029284194111824036,0.000880683190189302,,,
0.07749255746603012,0.006605038419365883,98290,226,0.038324080407619476,,,,,,
,,98290,226,,0.02144159935414791,0.029532775282859802,0.0008922634297050536,,,
0.07817406952381134,0.006714923307299614,98723,227,0.03858742490410805,,,,,,
,,98723,227,,0.02133292146027088,0.02918270044028759,0.000872197502758354,,,
0.07902851700782776,0.006781541742384434,99156,228,0.04057804495096207,,,,,,
,,99156,228,,0.02141636796295643,0.029280995950102806,0.0008788879495114088,,,
0.07998853176832199,0.006979185156524181,99589,229,0.039987869560718536,,,,,,
,,99589,229,,0.021394938230514526,0.029270436614751816,0.0008780542993918061,,,
0.07815360277891159,0.006656878627836704,100022,230,0.039546240121126175,,,,,,
,,100022,230,,0.020757263526320457,0.028308046981692314,0.000818094820715487,,,
0.0811275839805603,0.007290303707122803,100455,231,0.04091888293623924,,,,,,
,,100455,231,,0.02150910347700119,0.029506562277674675,0.0009138997993431985,,,
0.0786643922328949,0.006796735804527998,100888,232,0.03883723169565201,,,,,,
,,100888,232,,0.02261495776474476,0.03128382936120033,0.0010053276782855392,,,
0.07668386399745941,0.006482098717242479,101321,233,0.037287525832653046,,,,,,
,,101321,233,,0.020154468715190887,0.027602307498455048,0.0007852218695916235,,,
0.07766660302877426,0.006661819759756327,101754,234,0.03726630657911301,,,,,,
,,101754,234,,0.01913759671151638,0.026213940232992172,0.0007088977145031095,,,
0.07769279181957245,0.0066553219221532345,102187,235,0.037859492003917694,,,,,,
,,102187,235,,0.01957656815648079,0.026510203257203102,0.0007236786768771708,,,
0.07778903096914291,0.006663067732006311,102620,236,0.03756599873304367,,,,,,
,,102620,236,,0.021359985694289207,0.029444430023431778,0.0008910706383176148,,,
0.07826188206672668,0.006724406033754349,103053,237,0.03870367631316185,,,,,,
,,103053,237,,0.02000458352267742,0.027682529762387276,0.0007898955373093486,,,
0.07704024761915207,0.006512769497931004,103486,238,0.03871510177850723,,,,,,
,,103486,238,,0.019683461636304855,0.026971807703375816,0.0007528553833253682,,,
0.07897842675447464,0.00683986721560359,103919,239,0.03857169672846794,,,,,,
,,103919,239,,0.0207260362803936,0.028661178424954414,0.000852537399623543,,,
0.08047857135534286,0.007125649135559797,104352,240,0.03963945060968399,,,,,,
,,104352,240,,0.019925644621253014,0.027429983019828796,0.0007741128792986274,,,
0.07677286118268967,0.006517789326608181,104785,241,0.03767698258161545,,,,,,
,,104785,241,,0.019321057945489883,0.02644185908138752,0.0007137680659070611,,,
0.07864030450582504,0.006821024231612682,105218,242,0.038339387625455856,,,,,,
,,105218,242,,0.019866609945893288,0.027158506214618683,0.0007569815497845411,,,
0.0768723413348198,0.00652636494487524,105651,243,0.03729226440191269,,,,,,
,,105651,243,,0.018972160294651985,0.02589540183544159,0.0006872983649373055,,,
0.07780952751636505,0.006641826126724482,106084,244,0.03814176097512245,,,,,,
,,106084,244,,0.019555026665329933,0.026473723351955414,0.0007160918903537095,,,
0.07809199392795563,0.006732194684445858,106517,245,0.03813231736421585,,,,,,
,,106517,245,,0.018841464072465897,0.02555852383375168,0.0006668315036222339,,,
0.07755187153816223,0.00658384058624506,106950,246,0.03887293115258217,,,,,,
,,106950,246,,0.01877438835799694,0.025480855256319046,0.0006620677886530757,,,
0.07825697958469391,0.006748275365680456,107383,247,0.03760746121406555,,,,,,
,,107383,247,,0.020163485780358315,0.02758830413222313,0.0007834899006411433,,,
0.07849528640508652,0.006785600911825895,107816,248,0.038124557584524155,,,,,,
,,107816,248,,0.019413571804761887,0.026289690285921097,0.0007042899960651994,,,
0.07800091803073883,0.0067215412855148315,108249,249,0.038204215466976166,,,,,,
,,108249,249,,0.01851261779665947,0.02515139803290367,0.0006440573488362134,,,
0.07778758555650711,0.006716959644109011,108682,250,0.03744450584053993,,,,,,
,,108682,250,,0.018073413521051407,0.024592814967036247,0.0006151616689749062,,,
0.07666843384504318,0.006511238403618336,109115,251,0.03731802478432655,,,,,,
,,109115,251,,0.01817959174513817,0.024640986695885658,0.000616827979683876,,,
0.07770802825689316,0.006609966047108173,109548,252,0.03798028826713562,,,,,,
,,109548,252,,0.018563615158200264,0.02516745589673519,0.0006440697470679879,,,
0.07744352519512177,0.006629279814660549,109981,253,0.036794643849134445,,,,,,
,,109981,253,,0.018576454371213913,0.025177156552672386,0.0006449177744798362,,,
0.07855155318975449,0.006869765929877758,110414,254,0.03771628439426422,,,,,,
,,110414,254,,0.02113344334065914,0.029198916628956795,0.0008856765925884247,,,
0.0789664164185524,0.006941721308976412,110847,255,0.03847579285502434,,,,,,
,,110847,255,,0.01808888651430607,0.02470165677368641,0.0006204265519045293,,,
0.07842716574668884,0.006798313464969397,111280,256,0.03797929733991623,,,,,,
,,111280,256,,0.017593927681446075,0.023837942630052567,0.0005788328708149493,,,
0.07858310639858246,0.00683049438521266,111713,257,0.03768053650856018,,,,,,
,,111713,257,,0.0175009798258543,0.023711638525128365,0.0005734757869504392,,,
0.07725539803504944,0.006602494977414608,112146,258,0.03709524869918823,,,,,,
,,112146,258,,0.017437227070331573,0.023658016696572304,0.0005697149317711592,,,
0.07717473059892654,0.006578835658729076,112579,259,0.03682518005371094,,,,,,
,,112579,259,,0.018253587186336517,0.024798216298222542,0.0006281047244556248,,,
0.07761682569980621,0.006698635406792164,113012,260,0.03784695267677307,,,,,,
,,113012,260,,0.017709048464894295,0.024193275719881058,0.0005959064001217484,,,
0.07786793261766434,0.006671842187643051,113445,261,0.03978949040174484,,,,,,
,,113445,261,,0.01761203445494175,0.023789526894688606,0.000573632656596601,,,
0.07881571352481842,0.006918409839272499,113878,262,0.0377471037209034,,,,,,
,,113878,262,,0.01765396259725094,0.023887874558568,0.0005821392987854779,,,
0.07822739332914352,0.006865298375487328,114311,263,0.037731848657131195,,,,,,
,,114311,263,,0.017842598259449005,0.024407362565398216,0.0006129287066869438,,,
0.07687705755233765,0.006546578370034695,114744,264,0.03697444498538971,,,,,,
,,114744,264,,0.018434209749102592,0.02535076253116131,0.0006559022003784776,,,
0.07870053499937057,0.0068099177442491055,115177,265,0.0380987823009491,,,,,,
,,115177,265,,0.01793546974658966,0.02450309880077839,0.0006151386187411845,,,
0.0785045251250267,0.006816064473241568,115610,266,0.03823832795023918,,,,,,
,,115610,266,,0.017833106219768524,0.02430494874715805,0.0006061805179342628,,,
0.0787229910492897,0.006868673954159021,116043,267,0.03916190192103386,,,,,,
,,116043,267,,0.016655314713716507,0.022565962746739388,0.0005193927208893001,,,
0.07734394073486328,0.006617472041398287,116476,268,0.03667270392179489,,,,,,
,,116476,268,,0.017439650371670723,0.023650657385587692,0.0005728771793656051,,,
0.07694479823112488,0.006582933012396097,116909,269,0.03669162467122078,,,,,,
,,116909,269,,0.016972754150629044,0.023164592683315277,0.000547556730452925,,,
0.07677780836820602,0.006530081853270531,117342,270,0.03718876466155052,,,,,,
,,117342,270,,0.01694592460989952,0.022887367755174637,0.000535060535185039,,,
0.07772938162088394,0.006698346231132746,117775,271,0.03717324137687683,,,,,,
,,117775,271,,0.01632433570921421,0.02218899130821228,0.0005029250169172883,,,
0.07805299013853073,0.006708549801260233,118208,272,0.037173882126808167,,,,,,
,,118208,272,,0.01689215935766697,0.023012571036815643,0.000541271292604506,,,
0.07773353159427643,0.006711069028824568,118641,273,0.03701197728514671,,,,,,
,,118641,273,,0.019424065947532654,0.027644993737339973,0.0008319405606016517,,,
0.07621418684720993,0.006473895162343979,119074,274,0.03612079098820686,,,,,,
,,119074,274,,0.016674334183335304,0.02288341335952282,0.000539845903404057,,,
0.07703360170125961,0.006585143972188234,119507,275,0.0362698920071125,,,,,,
,,119507,275,,0.0156764667481184,0.021244501695036888,0.00046298003871925175,,,
0.07681117206811905,0.006606582552194595,119940,276,0.03697141259908676,,,,,,
,,119940,276,,0.01551430020481348,0.020880533382296562,0.0004438630712684244,,,
0.0765584260225296,0.006515684071928263,120373,277,0.036528438329696655,,,,,,
,,120373,277,,0.015809571370482445,0.021328404545783997,0.0004638239915948361,,,
0.0771825984120369,0.006631970405578613,120806,278,0.03637930378317833,,,,,,
,,120806,278,,0.016014548018574715,0.02160399965941906,0.00047577862278558314,,,
0.07837756723165512,0.006808766163885593,121239,279,0.03812655434012413,,,,,,
,,121239,279,,0.01630936749279499,0.02212512120604515,0.0004979310906492174,,,
0.07776424288749695,0.006765523925423622,121672,280,0.03713513910770416,,,,,,
,,121672,280,,0.015925059095025063,0.021557709202170372,0.0004734454851131886,,,
0.07799980789422989,0.006765762809664011,122105,281,0.03681626543402672,,,,,,
,,122105,281,,0.01585564576089382,0.021471720188856125,0.0004687004548031837,,,
0.07685599476099014,0.0065601603128015995,122538,282,0.03633378818631172,,,,,,
,,122538,282,,0.015922563150525093,0.021621854975819588,0.0004748719511553645,,,
0.07713734358549118,0.006620769388973713,122971,283,0.0360029861330986,,,,,,
,,122971,283,,0.015692636370658875,0.02123635821044445,0.0004597060033120215,,,
0.07714712619781494,0.006608220748603344,123404,284,0.03684453293681145,,,,,,
,,123404,284,,0.015504185110330582,0.02098158188164234,0.00044688460184261203,,,
0.07735360413789749,0.006670513655990362,123837,285,0.03615032508969307,,,,,,
,,123837,285,,0.015479915775358677,0.020932277664542198,0.0004465668462216854,,,
0.07697323709726334,0.006561966612935066,124270,286,0.03667968884110451,,,,,,
,,124270,286,,0.015777090564370155,0.021230904385447502,0.00045997046981938183,,,
0.07727372646331787,0.006660508923232555,124703,287,0.03683384135365486,,,,,,
,,124703,287,,0.01512264832854271,0.020396942272782326,0.0004233991203363985,,,
0.07755725830793381,0.006687786430120468,125136,288,0.03664468601346016,,,,,,
,,125136,288,,0.0154631482437253,0.020845724269747734,0.00044243637239560485,,,
0.07721366733312607,0.006650372873991728,125569,289,0.03678048402070999,,,,,,
,,125569,289,,0.015467004850506783,0.020923634991049767,0.00044583671842701733,,,
0.07750064879655838,0.006683198269456625,126002,290,0.03643641993403435,,,,,,
,,126002,290,,0.015288075432181358,0.02069970592856407,0.0004366657231003046,,,
0.07754804193973541,0.0066815768368542194,126435,291,0.03625403717160225,,,,,,
,,126435,291,,0.014821705408394337,0.020011750981211662,0.0004071079019922763,,,
0.07665573060512543,0.006552922539412975,126868,292,0.03585408627986908,,,,,,
,,126868,292,,0.014968504197895527,0.02019703947007656,0.0004149635205976665,,,
0.07711149752140045,0.0066207461059093475,127301,293,0.036081712692976,,,,,,
,,127301,293,,0.014833264984190464,0.019974106922745705,0.0004056592588312924,,,
0.07678482681512833,0.006582129281014204,127734,294,0.036291658878326416,,,,,,
,,127734,294,,0.01483736652880907,0.02004200965166092,0.00040955396252684295,,,
0.07729006558656693,0.006638143677264452,128167,295,0.036925505846738815,,,,,,
,,128167,295,,0.015407762490212917,0.020718606188893318,0.0004387139924801886,,,
0.07751818746328354,0.0066736661829054356,128600,296,0.03704309090971947,,,,,,
,,128600,296,,0.01458682306110859,0.01975720189511776,0.00039779191138222814,,,
0.07702738791704178,0.006617663893848658,129033,297,0.035708408802747726,,,,,,
,,129033,297,,0.014689505100250244,0.01994267851114273,0.00040414842078462243,,,
0.07698182761669159,0.0066203526221215725,129466,298,0.0356038361787796,,,,,,
,,129466,298,,0.01428811065852642,0.019351759925484657,0.00038135601789690554,,,
0.07677368074655533,0.006548080127686262,129899,299,0.036208659410476685,,,,,,
,,129899,299,,0.014314401894807816,0.01932496204972267,0.00038106690044514835,,,
0.07728517800569534,0.006679791025817394,130332,300,0.036470890045166016,,,,,,
,,130332,300,,0.01421225257217884,0.019070535898208618,0.00036983159952796996,,,
0.07734687626361847,0.006687409710139036,130765,301,0.036052558571100235,,,,,,
,,130765,301,,0.013999495655298233,0.018775083124637604,0.000358772580511868,,,
0.0770704373717308,0.006622408516705036,131198,302,0.035922981798648834,,,,,,
,,131198,302,,0.014374762773513794,0.01919638179242611,0.0003745480498764664,,,
0.07770302891731262,0.006701122038066387,131631,303,0.03674507141113281,,,,,,
,,131631,303,,0.014413931407034397,0.019436517730355263,0.00038519364898093045,,,
0.07779789716005325,0.0066947294399142265,132064,304,0.0360858179628849,,,,,,
,,132064,304,,0.013947312720119953,0.018842147663235664,0.0003617923357523978,,,
0.07743298262357712,0.006690303795039654,132497,305,0.03622451052069664,,,,,,
,,132497,305,,0.013760398142039776,0.018587840721011162,0.00035220591234974563,,,
0.07680565863847733,0.006564213428646326,132930,306,0.03779333457350731,,,,,,
,,132930,306,,0.013842318207025528,0.018720997497439384,0.0003569280670490116,,,
0.07675349712371826,0.006554745137691498,133363,307,0.03583164140582085,,,,,,
,,133363,307,,0.013835059478878975,0.01863153465092182,0.00035379911423660815,,,
0.07679163664579391,0.00656873919069767,133796,308,0.03617822006344795,,,,,,
,,133796,308,,0.01378067396581173,0.018519746139645576,0.00034856487764045596,,,
0.07725127041339874,0.006662716157734394,134229,309,0.03620190918445587,,,,,,
,,134229,309,,0.013718903064727783,0.018502041697502136,0.0003485398192424327,,,
0.07687650620937347,0.006610301323235035,134662,310,0.03576260432600975,,,,,,
,,134662,310,,0.013482932932674885,0.01820744387805462,0.00033813234767876565,,,
0.0765826627612114,0.006521416362375021,135095,311,0.035654906183481216,,,,,,
,,135095,311,,0.013576059602200985,0.018301762640476227,0.00034101755591109395,,,
0.07689563930034637,0.006577274762094021,135528,312,0.035816535353660583,,,,,,
,,135528,312,,0.013424495235085487,0.018125906586647034,0.0003355788649059832,,,
0.07699444144964218,0.006643070373684168,135961,313,0.035606298595666885,,,,,,
,,135961,313,,0.013088835403323174,0.017654895782470703,0.00031727267196401954,,,
0.0767776221036911,0.006565034855157137,136394,314,0.03581305965781212,,,,,,
,,136394,314,,0.01329121459275484,0.017898932099342346,0.0003260442172177136,,,
0.07645387947559357,0.0065106661058962345,136827,315,0.036016594618558884,,,,,,
,,136827,315,,0.013269386254251003,0.01781337521970272,0.0003240309306420386,,,
0.07684752345085144,0.006571329198777676,137260,316,0.0364108681678772,,,,,,
,,137260,316,,0.013092241249978542,0.017661796882748604,0.00031775396200828254,,,
0.07687590271234512,0.006581111345440149,137693,317,0.03559597209095955,,,,,,
,,137693,317,,0.013219901360571384,0.01783083938062191,0.00032460116199217737,,,
0.07715810835361481,0.006624558940529823,138126,318,0.03590361028909683,,,,,,
,,138126,318,,0.012888044118881226,0.017367294058203697,0.0003072403196711093,,,
0.07709923386573792,0.006586118601262569,138559,319,0.03579229861497879,,,,,,
,,138559,319,,0.012781084515154362,0.017202915623784065,0.0003005782491527498,,,
0.07649839669466019,0.006515782326459885,138992,320,0.035917382687330246,,,,,,
,,138992,320,,0.012823749333620071,0.017211295664310455,0.00030142380273900926,,,
0.07709922641515732,0.006624110043048859,139425,321,0.036246564239263535,,,,,,
,,139425,321,,0.012620961293578148,0.016955723986029625,0.0002923742576967925,,,
0.07610877603292465,0.006469414569437504,139858,322,0.035522475838661194,,,,,,
,,139858,322,,0.012769371271133423,0.017170313745737076,0.00030045316088944674,,,
0.07697202265262604,0.006616102997213602,140291,323,0.036179762333631516,,,,,,
,,140291,323,,0.012739645317196846,0.01709175482392311,0.000297275633784011,,,
0.07665399461984634,0.006560831796377897,140724,324,0.03560900315642357,,,,,,
,,140724,324,,0.012770401313900948,0.017230315133929253,0.00030306517146527767,,,
0.07727741450071335,0.0066557638347148895,141157,325,0.03585973009467125,,,,,,
,,141157,325,,0.012773776426911354,0.017248600721359253,0.00030474812956526875,,,
0.07643549144268036,0.006499225273728371,141590,326,0.03526325151324272,,,,,,
,,141590,326,,0.01223715953528881,0.01646360196173191,0.0002766019606497139,,,
0.07652665674686432,0.006540759466588497,142023,327,0.03514794260263443,,,,,,
,,142023,327,,0.012311076745390892,0.016551002860069275,0.00027859394322149456,,,
0.0771867111325264,0.006633894983679056,142456,328,0.03614216670393944,,,,,,
,,142456,328,,0.012238754890859127,0.016461161896586418,0.00027621100889518857,,,
0.07728136330842972,0.006658961996436119,142889,329,0.03617453575134277,,,,,,
,,142889,329,,0.011942621320486069,0.01604313962161541,0.00026256853016093373,,,
0.07703959941864014,0.006575786508619785,143322,330,0.035504430532455444,,,,,,
,,143322,330,,0.012018576264381409,0.016163179650902748,0.0002655025164131075,,,
0.07645639777183533,0.006514818407595158,143755,331,0.03553934395313263,,,,,,
,,143755,331,,0.011817817576229572,0.015898754820227623,0.00025749142514541745,,,
0.0773281380534172,0.006636728532612324,144188,332,0.03582129254937172,,,,,,
,,144188,332,,0.01198092382401228,0.01613391377031803,0.0002652763796504587,,,
0.07719533890485764,0.006627073511481285,144621,333,0.03589463233947754,,,,,,
,,144621,333,,0.011847332119941711,0.015906112268567085,0.0002579398569650948,,,
0.07677994668483734,0.006576069630682468,145054,334,0.03527186065912247,,,,,,
,,145054,334,,0.011903474107384682,0.015974391251802444,0.00026065841666422784,,,
0.07729943096637726,0.006662523839622736,145487,335,0.03534150496125221,,,,,,
,,145487,335,,0.011617460288107395,0.015604137443006039,0.0002480439143255353,,,
0.07713812589645386,0.0066483705304563046,145920,336,0.035791847854852676,,,,,,
,,145920,336,,0.011827892623841763,0.015831233933568,0.00025587837444618344,,,
0.07723034918308258,0.006639020051807165,146353,337,0.03545639291405678,,,,,,
,,146353,337,,0.01158546470105648,0.015626881271600723,0.0002487284364178777,,,
0.07704140245914459,0.006610946264117956,146786,338,0.035815782845020294,,,,,,
,,146786,338,,0.011854356154799461,0.01596198044717312,0.00026085632271133363,,,
0.07725413888692856,0.006649673916399479,147219,339,0.035512760281562805,,,,,,
,,147219,339,,0.011455611325800419,0.015365621075034142,0.00024052851949818432,,,
0.07706481218338013,0.006617769133299589,147652,340,0.035453200340270996,,,,,,
,,147652,340,,0.011321146972477436,0.015226122923195362,0.0002370119618717581,,,
0.07711014151573181,0.00661857146769762,148085,341,0.03577466309070587,,,,,,
,,148085,341,,0.01117232907563448,0.015043310821056366,0.000230541976634413,,,
0.07750348746776581,0.006711050868034363,148518,342,0.035759732127189636,,,,,,
,,148518,342,,0.011214741505682468,0.015082898549735546,0.00023229113139677793,,,
0.07704035192728043,0.0066024912521243095,148951,343,0.035359375178813934,,,,,,
,,148951,343,,0.01133840624243021,0.015231957659125328,0.00023744966892991215,,,
0.07669930160045624,0.00655711255967617,149384,344,0.03554575517773628,,,,,,
,,149384,344,,0.011094141751527786,0.014936826191842556,0.00022762827575206757,,,
0.077021025121212,0.006607621442526579,149817,345,0.03539220616221428,,,,,,
,,149817,345,,0.011286791414022446,0.015219748951494694,0.00023706558567937464,,,
0.07654982805252075,0.006558592896908522,150250,346,0.03533434867858887,,,,,,
,,150250,346,,0.011056827381253242,0.014902270399034023,0.00022728239127900451,,,
0.07678404450416565,0.006566825322806835,150683,347,0.03591398149728775,,,,,,
,,150683,347,,0.010774277150630951,0.014494817703962326,0.00021434793598018587,,,
,,150684,348,,,,,0.005997154861688614,0.03410616144537926,0.0725109726190567
