val_Total_Loss,epoch,step,val_RMSE,val_MAE,train_Total_Loss,train_RMSE,train_MAE,test_Total_Loss,test_MAE,test_RMSE
0.009021214209496975,181,78805,0.09020867198705673,0.046955227851867676,,,,,,
,181,78805,,,0.0015539609594270587,0.03892328217625618,0.02791587822139263,,,
0.009094133041799068,182,79238,0.0914660319685936,0.04823881387710571,,,,,,
,182,79238,,,0.0017851025331765413,0.041330862790346146,0.029065707698464394,,,
0.008812596090137959,183,79671,0.08984312415122986,0.045475754886865616,,,,,,
,183,79671,,,0.0018126171780750155,0.04203486442565918,0.029994366690516472,,,
0.008623114787042141,184,80104,0.08890894055366516,0.045493289828300476,,,,,,
,184,80104,,,0.0016358043067157269,0.03993434086441994,0.028439834713935852,,,
0.009516351856291294,185,80537,0.09357936680316925,0.0492732897400856,,,,,,
,185,80537,,,0.0016496614553034306,0.039838675409555435,0.02833843044936657,,,
0.009707999415695667,186,80970,0.09543349593877792,0.052000947296619415,,,,,,
,186,80970,,,0.0017729098908603191,0.041204459965229034,0.029012594372034073,,,
0.010208630934357643,187,81403,0.0979524776339531,0.05189221352338791,,,,,,
,187,81403,,,0.0020662127062678337,0.04445073753595352,0.031192224472761154,,,
0.008802704513072968,188,81836,0.0892217680811882,0.044910795986652374,,,,,,
,188,81836,,,0.0021339801605790854,0.044536035507917404,0.03143623471260071,,,
0.008507516235113144,189,82269,0.0880017951130867,0.04421326518058777,,,,,,
,189,82269,,,0.0013470996636897326,0.03619126230478287,0.02596169151365757,,,
0.009046549908816814,190,82702,0.09067759662866592,0.0454280823469162,,,,,,
,190,82702,,,0.0013562425738200545,0.03632325679063797,0.02597835659980774,,,
0.009448261931538582,191,83135,0.0933758094906807,0.04968702793121338,,,,,,
,191,83135,,,0.0027230766136199236,0.05047140270471573,0.034672778099775314,,,
0.008807554841041565,192,83568,0.08994793146848679,0.04796724021434784,,,,,,
,192,83568,,,0.0016946224495768547,0.040592510253190994,0.02878146432340145,,,
0.010576024651527405,193,84001,0.09876643866300583,0.05389030650258064,,,,,,
,193,84001,,,0.003983777016401291,0.05763840675354004,0.039165813475847244,,,
0.009566831402480602,194,84434,0.09364023059606552,0.04753062501549721,,,,,,
,194,84434,,,0.002754169749096036,0.05052031949162483,0.033919740468263626,,,
0.00880487821996212,195,84867,0.08931925147771835,0.04463940113782883,,,,,,
,195,84867,,,0.001657392829656601,0.039997123181819916,0.028069118037819862,,,
0.008404587395489216,196,85300,0.08725815266370773,0.044209107756614685,,,,,,
,196,85300,,,0.001215101801790297,0.03443576395511627,0.02470160648226738,,,
0.008390182629227638,197,85733,0.08754395693540573,0.04555114731192589,,,,,,
,197,85733,,,0.0011950214393436909,0.03406626731157303,0.024453749880194664,,,
0.00860993005335331,198,86166,0.0886276513338089,0.04453231766819954,,,,,,
,198,86166,,,0.00119890330825001,0.03416597470641136,0.02473127469420433,,,
0.009670634754002094,199,86599,0.0937473475933075,0.049869805574417114,,,,,,
,199,86599,,,0.001266165403649211,0.03505450487136841,0.02520618587732315,,,
0.00852870848029852,200,87032,0.08829180896282196,0.04645155370235443,,,,,,
,200,87032,,,0.0013672561617568135,0.03636395186185837,0.025961657986044884,,,
0.008890734985470772,201,87465,0.08993090689182281,0.04554244130849838,,,,,,
,201,87465,,,0.001341345370747149,0.036170851439237595,0.025910723954439163,,,
0.011785146780312061,202,87898,0.10547921806573868,0.06150830164551735,,,,,,
,202,87898,,,0.0018893072847276926,0.041247908025979996,0.02872539311647415,,,
0.009108025580644608,203,88331,0.09109781682491302,0.0479561984539032,,,,,,
,203,88331,,,0.0027833159547299147,0.05141926184296608,0.03473154082894325,,,
0.008800112642347813,204,88764,0.08943207561969757,0.04777867719531059,,,,,,
,204,88764,,,0.0017741627525538206,0.040892619639635086,0.028497865423560143,,,
0.008432297967374325,205,89197,0.08705846965312958,0.044076915830373764,,,,,,
,205,89197,,,0.0011508011957630515,0.03353095054626465,0.024133676663041115,,,
0.008443125523626804,206,89630,0.08733271807432175,0.04332038015127182,,,,,,
,206,89630,,,0.001063023810274899,0.03217429667711258,0.023232774809002876,,,
0.011865884996950626,207,90063,0.10604830831289291,0.0635417029261589,,,,,,
,207,90063,,,0.0012173079885542393,0.03382793068885803,0.024025771766901016,,,
0.008792974054813385,208,90496,0.09012939780950546,0.046461720019578934,,,,,,
,208,90496,,,0.003227995242923498,0.054596491158008575,0.037591006606817245,,,
0.00848454050719738,209,90929,0.08847665041685104,0.04416573420166969,,,,,,
,209,90929,,,0.0014541980344802141,0.03752075135707855,0.02643423154950142,,,
0.008532021194696426,210,91362,0.0886189192533493,0.04502955824136734,,,,,,
,210,91362,,,0.0011041979305446148,0.03278406709432602,0.023589979857206345,,,
0.008199124597012997,211,91795,0.08774980157613754,0.04592333734035492,,,,,,
,211,91795,,,0.0010989960283041,0.032668739557266235,0.023564539849758148,,,
0.008385397493839264,212,92228,0.08796403557062149,0.04513730853796005,,,,,,
,212,92228,,,0.0014282797928899527,0.03711964190006256,0.02638166770339012,,,
0.008443246595561504,213,92661,0.08753592520952225,0.04453403502702713,,,,,,
,213,92661,,,0.001297262846492231,0.035355180501937866,0.025136468932032585,,,
0.008347168564796448,214,93094,0.08711829781532288,0.043829966336488724,,,,,,
,214,93094,,,0.001169831259176135,0.03364276513457298,0.024119554087519646,,,
0.008656651712954044,215,93527,0.08894950151443481,0.04487089440226555,,,,,,
,215,93527,,,0.0012452545342966914,0.03464697673916817,0.024693688377738,,,
0.009044618345797062,216,93960,0.09123443812131882,0.04805532097816467,,,,,,
,216,93960,,,0.0026315513532608747,0.048818815499544144,0.03344240039587021,,,
0.01073103491216898,217,94393,0.09909074008464813,0.05270042270421982,,,,,,
,217,94393,,,0.001750500756315887,0.04083171859383583,0.028144771233201027,,,
0.008550659753382206,218,94826,0.08776414394378662,0.04308469593524933,,,,,,
,218,94826,,,0.0011599550489336252,0.03326621651649475,0.023691244423389435,,,
0.009903063997626305,219,95259,0.09554387629032135,0.04884650558233261,,,,,,
,219,95259,,,0.0010190517641603947,0.031044652685523033,0.022168103605508804,,,
0.008517444133758545,220,95692,0.08792039006948471,0.044807400554418564,,,,,,
,220,95692,,,0.0014027958968654275,0.036334168165922165,0.02557126060128212,,,
0.008683069609105587,221,96125,0.08870338648557663,0.04352114349603653,,,,,,
,221,96125,,,0.000979342614300549,0.030843624845147133,0.022283675149083138,,,
0.009657327085733414,222,96558,0.0936565101146698,0.04695264995098114,,,,,,
,222,96558,,,0.0017759434413164854,0.03920365124940872,0.027744410559535027,,,
0.008436031639575958,223,96991,0.08747266978025436,0.043058644980192184,,,,,,
,223,96991,,,0.0011514530051499605,0.0333668552339077,0.0239829383790493,,,
0.008651514537632465,224,97424,0.08884678781032562,0.04475919157266617,,,,,,
,224,97424,,,0.0009435615502297878,0.03030705638229847,0.02198401279747486,,,
0.008820703253149986,225,97857,0.08937022089958191,0.044027719646692276,,,,,,
,225,97857,,,0.0009925715858116746,0.030967464670538902,0.02229372039437294,,,
0.008704617619514465,226,98290,0.08894580602645874,0.04528575763106346,,,,,,
,226,98290,,,0.0014416001504287124,0.03681734949350357,0.025605199858546257,,,
0.008288283832371235,227,98723,0.08710477501153946,0.04569046571850777,,,,,,
,227,98723,,,0.0009910773951560259,0.031023917719721794,0.022356636822223663,,,
0.008409705013036728,228,99156,0.08759619295597076,0.04360333830118179,,,,,,
,228,99156,,,0.0008874955237843096,0.029436517506837845,0.02141677588224411,,,
0.008595005609095097,229,99589,0.08854185789823532,0.043790053576231,,,,,,
,229,99589,,,0.0009029190987348557,0.02960558980703354,0.021549010649323463,,,
0.008674929849803448,230,100022,0.08985963463783264,0.04684732109308243,,,,,,
,230,100022,,,0.0011653651017695665,0.0331982858479023,0.023701783269643784,,,
0.009016397409141064,231,100455,0.09150415658950806,0.045903004705905914,,,,,,
,231,100455,,,0.001345941098406911,0.03591169789433479,0.02538422867655754,,,
0.008605520240962505,232,100888,0.08860502392053604,0.04397669807076454,,,,,,
,232,100888,,,0.002055593766272068,0.043146777898073196,0.029592841863632202,,,
0.008347234688699245,233,101321,0.08733759075403214,0.04315490275621414,,,,,,
,233,101321,,,0.0009910300141200423,0.03100680559873581,0.022283626720309258,,,
0.010465522296726704,234,101754,0.0989675298333168,0.04882137104868889,,,,,,
,234,101754,,,0.0008335685706697404,0.028326870873570442,0.020439518615603447,,,
0.008276689797639847,235,102187,0.08662477880716324,0.0426299124956131,,,,,,
,235,102187,,,0.0008782257209531963,0.028944842517375946,0.02096628211438656,,,
0.008369110524654388,236,102620,0.08726233243942261,0.043428611010313034,,,,,,
,236,102620,,,0.0007800559978932142,0.02755388244986534,0.02000940404832363,,,
0.009925379417836666,237,103053,0.09584850817918777,0.051041148602962494,,,,,,
,237,103053,,,0.0013448698446154594,0.034154802560806274,0.023970821872353554,,,
0.008733260445296764,238,103486,0.08946537971496582,0.04496262967586517,,,,,,
,238,103486,,,0.0012019238201901317,0.03390268608927727,0.024166561663150787,,,
0.008260535076260567,239,103919,0.0873894989490509,0.04416443407535553,,,,,,
,239,103919,,,0.0008714794530533254,0.028977034613490105,0.02088738977909088,,,
0.008223333396017551,240,104352,0.08659792691469193,0.043189637362957,,,,,,
,240,104352,,,0.0007755986880511045,0.027445673942565918,0.020027732476592064,,,
0.008377021178603172,241,104785,0.08735477924346924,0.042250387370586395,,,,,,
,241,104785,,,0.0007310569635592401,0.02668779529631138,0.01943247579038143,,,
0.00880854669958353,242,105218,0.08975064754486084,0.04398803785443306,,,,,,
,242,105218,,,0.000776394852437079,0.027393022552132607,0.02002544142305851,,,
0.008451989851891994,243,105651,0.08784855902194977,0.04259738698601723,,,,,,
,243,105651,,,0.0008738705073483288,0.029083406552672386,0.02104341983795166,,,
0.008314977400004864,244,106084,0.08711709082126617,0.04209480807185173,,,,,,
,244,106084,,,0.0008615189581178129,0.028920644894242287,0.0208909809589386,,,
0.01258948165923357,245,106517,0.10923095792531967,0.059549055993556976,,,,,,
,245,106517,,,0.0009443488088436425,0.029073422774672508,0.020722074434161186,,,
0.008475127629935741,246,106950,0.08824922144412994,0.04491845890879631,,,,,,
,246,106950,,,0.0020160453859716654,0.043061550706624985,0.0294575784355402,,,
0.008460897020995617,247,107383,0.08806799352169037,0.045533087104558945,,,,,,
,247,107383,,,0.0013273359509184957,0.03464839980006218,0.023934287950396538,,,
0.008111069910228252,248,107816,0.08572184294462204,0.041387200355529785,,,,,,
,248,107816,,,0.0007391365361399949,0.026733532547950745,0.019250953570008278,,,
0.008283606730401516,249,108249,0.08687768876552582,0.04227396100759506,,,,,,
,249,108249,,,0.0007064626552164555,0.026141274720430374,0.018954677507281303,,,
0.00836264993995428,250,108682,0.08703196793794632,0.042108554393053055,,,,,,
,250,108682,,,0.0006562083726748824,0.025204744189977646,0.018363039940595627,,,
0.00826235394924879,251,109115,0.08670012652873993,0.04160134494304657,,,,,,
,251,109115,,,0.0006604610825888813,0.02531200833618641,0.018433254212141037,,,
0.008533455431461334,252,109548,0.0880948007106781,0.04228953272104263,,,,,,
,252,109548,,,0.0006611293647438288,0.02537352964282036,0.01853230781853199,,,
0.008503046818077564,253,109981,0.08760831505060196,0.042609408497810364,,,,,,
,253,109981,,,0.0007018505712039769,0.026140257716178894,0.019035039469599724,,,
0.008859487250447273,254,110414,0.09053544700145721,0.04759340360760689,,,,,,
,254,110414,,,0.001589323626831174,0.03571675345301628,0.02441602759063244,,,
0.008318819105625153,255,110847,0.08671026676893234,0.041881345212459564,,,,,,
,255,110847,,,0.0013206824660301208,0.034943681210279465,0.02394031174480915,,,
0.008088423870503902,256,111280,0.0856328010559082,0.04149948060512543,,,,,,
,256,111280,,,0.0006995440926402807,0.025911910459399223,0.018645768985152245,,,
0.00822228379547596,257,111713,0.08641983568668365,0.04297884181141853,,,,,,
,257,111713,,,0.0005952822393737733,0.023896044120192528,0.01731325499713421,,,
0.008170390501618385,258,112146,0.08592786639928818,0.041059330105781555,,,,,,
,258,112146,,,0.0005821149097755551,0.023716161027550697,0.01734393648803234,,,
0.008517357520759106,259,112579,0.08797349035739899,0.042262300848960876,,,,,,
,259,112579,,,0.0005845726118423045,0.023763952776789665,0.017401019111275673,,,
0.008116183802485466,260,113012,0.0860501229763031,0.04225284233689308,,,,,,
,260,113012,,,0.0006503015174530447,0.025066673755645752,0.01815173216164112,,,
0.008461370132863522,261,113445,0.087809257209301,0.04220819100737572,,,,,,
,261,113445,,,0.0009812478674575686,0.030194364488124847,0.021156419068574905,,,
0.008550215512514114,262,113878,0.08807455748319626,0.04242516681551933,,,,,,
,262,113878,,,0.0007324915495701134,0.026484893634915352,0.019008619710803032,,,
0.008465631864964962,263,114311,0.08738597482442856,0.042131952941417694,,,,,,
,263,114311,,,0.0006171647110022604,0.024465778842568398,0.017899736762046814,,,
0.008810833096504211,264,114744,0.08918000012636185,0.0434737354516983,,,,,,
,264,114744,,,0.0007454383303411305,0.02637890912592411,0.018858879804611206,,,
0.008356994017958641,265,115177,0.08661165833473206,0.04120967909693718,,,,,,
,265,115177,,,0.0005947247263975441,0.024000322446227074,0.017560597509145737,,,
0.009545227512717247,266,115610,0.09348887950181961,0.04807092994451523,,,,,,
,266,115610,,,0.0008679860620759428,0.0277628805488348,0.0197700597345829,,,
0.008435691706836224,267,116043,0.08711101859807968,0.04137055575847626,,,,,,
,267,116043,,,0.0009061868186108768,0.029260791838169098,0.020793477073311806,,,
0.008596762083470821,268,116476,0.08797658234834671,0.04187625274062157,,,,,,
,268,116476,,,0.0005770419957116246,0.023579567670822144,0.01704951748251915,,,
0.008479488082230091,269,116909,0.08708278834819794,0.04073694720864296,,,,,,
,269,116909,,,0.0005235120770521462,0.022462686523795128,0.016334356740117073,,,
0.008570768870413303,270,117342,0.08791521191596985,0.04193553701043129,,,,,,
,270,117342,,,0.000513251347001642,0.022271277382969856,0.016332823783159256,,,
0.008586719632148743,271,117775,0.08807547390460968,0.04316914826631546,,,,,,
,271,117775,,,0.0006239769863896072,0.024434352293610573,0.01788189448416233,,,
0.008613202720880508,272,118208,0.08841382712125778,0.04240652173757553,,,,,,
,272,118208,,,0.0008562428411096334,0.028355075046420097,0.020315174013376236,,,
0.008600612170994282,273,118641,0.08812803030014038,0.04182178154587746,,,,,,
,273,118641,,,0.0005968455225229263,0.023998189717531204,0.017364000901579857,,,
0.008486530743539333,274,119074,0.0875789225101471,0.04119562730193138,,,,,,
,274,119074,,,0.000602531130425632,0.024057552218437195,0.01744135469198227,,,
0.008520005270838737,275,119507,0.08788423985242844,0.04195774346590042,,,,,,
,275,119507,,,0.0005934603977948427,0.023978084325790405,0.017391256988048553,,,
0.00978834368288517,276,119940,0.09436292946338654,0.0445174016058445,,,,,,
,276,119940,,,0.0005537454853765666,0.02315625548362732,0.016879411414265633,,,
0.008752677589654922,277,120373,0.08858682215213776,0.041503824293613434,,,,,,
,277,120373,,,0.0006945274653844535,0.025524381548166275,0.018278134986758232,,,
0.008402510546147823,278,120806,0.08701644092798233,0.04087638109922409,,,,,,
,278,120806,,,0.000506676035001874,0.022156324237585068,0.016185712069272995,,,
0.008712145499885082,279,121239,0.0887819454073906,0.04419434443116188,,,,,,
,279,121239,,,0.0008289163233712316,0.02724693901836872,0.019157137721776962,,,
0.008586441166698933,280,121672,0.0876808688044548,0.04178183898329735,,,,,,
,280,121672,,,0.0005951912025921047,0.02391592413187027,0.017251621931791306,,,
0.008369204588234425,281,122105,0.08673813194036484,0.040695954114198685,,,,,,
,281,122105,,,0.0004948096466250718,0.021869467571377754,0.01601448282599449,,,
0.008368668146431446,282,122538,0.08690876513719559,0.04125760868191719,,,,,,
,282,122538,,,0.0004802182666026056,0.021517250686883926,0.01569771207869053,,,
0.00849664956331253,283,122971,0.0873490646481514,0.041207194328308105,,,,,,
,283,122971,,,0.000505962991155684,0.02216828241944313,0.016207994893193245,,,
0.008426805026829243,284,123404,0.08703842759132385,0.04201710224151611,,,,,,
,284,123404,,,0.0004989831359125674,0.022000260651111603,0.016090989112854004,,,
0.008572196587920189,285,123837,0.08792658895254135,0.04136262461543083,,,,,,
,285,123837,,,0.0005237752920947969,0.022483980283141136,0.016442453488707542,,,
0.00846005603671074,286,124270,0.08722920715808868,0.04311684891581535,,,,,,
,286,124270,,,0.00047633307985961437,0.021486381068825722,0.01572301983833313,,,
0.008482330478727818,287,124703,0.08729588985443115,0.040741946548223495,,,,,,
,287,124703,,,0.0008045374415814877,0.026761531829833984,0.018851352855563164,,,
0.008561533875763416,288,125136,0.0874943658709526,0.040904223918914795,,,,,,
,288,125136,,,0.0004889341071248055,0.021732067689299583,0.015811536461114883,,,
0.008502310141921043,289,125569,0.08732655644416809,0.041000545024871826,,,,,,
,289,125569,,,0.0004607475711964071,0.02106289565563202,0.01533502247184515,,,
0.008420590311288834,290,126002,0.08706168830394745,0.04081644117832184,,,,,,
,290,126002,,,0.00043472557445056736,0.02050093002617359,0.015010462142527103,,,
0.008408969268202782,291,126435,0.08668581396341324,0.04042665287852287,,,,,,
,291,126435,,,0.0004409600223880261,0.02067095972597599,0.015221372246742249,,,
0.008430581539869308,292,126868,0.08685620129108429,0.040509093552827835,,,,,,
,292,126868,,,0.0004600025131367147,0.02109702117741108,0.01541097741574049,,,
0.008695694617927074,293,127301,0.08809594064950943,0.04091610759496689,,,,,,
,293,127301,,,0.0004908324917778373,0.02173173800110817,0.01580403745174408,,,
0.00857531651854515,294,127734,0.08732693642377853,0.041204992681741714,,,,,,
,294,127734,,,0.00042834808118641376,0.020354807376861572,0.014883680269122124,,,
0.008414212614297867,295,128167,0.0868743434548378,0.04068552702665329,,,,,,
,295,128167,,,0.00048642122419551015,0.021609874442219734,0.01573304273188114,,,
0.008420566096901894,296,128600,0.08682947605848312,0.04141496494412422,,,,,,
,296,128600,,,0.0004404837964102626,0.020628752186894417,0.015122616663575172,,,
0.0084778917953372,297,129033,0.08710187673568726,0.04088999703526497,,,,,,
,297,129033,,,0.0011980277486145496,0.0320308580994606,0.02148684673011303,,,
0.008386470377445221,298,129466,0.08657167851924896,0.04054808244109154,,,,,,
,298,129466,,,0.00043088485836051404,0.0204081479460001,0.014826172962784767,,,
0.0084668705239892,299,129899,0.08751968294382095,0.042258601635694504,,,,,,
,299,129899,,,0.0003755012294277549,0.01900756172835827,0.013913829810917377,,,
0.008487008512020111,300,130332,0.08703600615262985,0.04065171256661415,,,,,,
,300,130332,,,0.0003914276312571019,0.019394410774111748,0.014221332035958767,,,
0.008473102934658527,301,130765,0.0868505910038948,0.040183648467063904,,,,,,
,301,130765,,,0.0003711422614287585,0.018891120329499245,0.013808860443532467,,,
0.008523921482264996,302,131198,0.08717051148414612,0.04010072723031044,,,,,,
,302,131198,,,0.00035703059984371066,0.018552303314208984,0.013611195608973503,,,
0.008405597880482674,303,131631,0.08676553517580032,0.04096919298171997,,,,,,
,303,131631,,,0.0003807977482210845,0.019142499193549156,0.014016197994351387,,,
0.00844018254429102,304,132064,0.08687620609998703,0.040366217494010925,,,,,,
,304,132064,,,0.0004165500868111849,0.020092185586690903,0.014679140411317348,,,
0.008572368882596493,305,132497,0.08767525106668472,0.04073060676455498,,,,,,
,305,132497,,,0.0004125285486225039,0.019957322627305984,0.01458251103758812,,,
0.00839328859001398,306,132930,0.08660542219877243,0.04035798832774162,,,,,,
,306,132930,,,0.0003624852979555726,0.018716830760240555,0.013723911717534065,,,
0.00853854138404131,307,133363,0.08751309663057327,0.04048623517155647,,,,,,
,307,133363,,,0.0003712910693138838,0.018942000344395638,0.013927401974797249,,,
0.008460188284516335,308,133796,0.08704321831464767,0.040702491998672485,,,,,,
,308,133796,,,0.00035279488656669855,0.01843012124300003,0.01348623726516962,,,
0.008654769510030746,309,134229,0.08782687783241272,0.04150189086794853,,,,,,
,309,134229,,,0.00040120919584296644,0.01959349401295185,0.014302595518529415,,,
0.008560617454349995,310,134662,0.08749999850988388,0.040632981806993484,,,,,,
,310,134662,,,0.0004121198144275695,0.019941085949540138,0.014526408165693283,,,
0.008636918850243092,311,135095,0.08795728534460068,0.04015462473034859,,,,,,
,311,135095,,,0.0003663039824459702,0.018795732408761978,0.01376284472644329,,,
0.009122493676841259,312,135528,0.09068414568901062,0.04415042698383331,,,,,,
,312,135528,,,0.0005420866655185819,0.02168700471520424,0.015286395326256752,,,
0.008559810929000378,313,135961,0.08758897334337234,0.040932849049568176,,,,,,
,313,135961,,,0.00039674152503721416,0.019511288031935692,0.014256314374506474,,,
0.008551905862987041,314,136394,0.0872696042060852,0.03993695601820946,,,,,,
,314,136394,,,0.00031402858439832926,0.017446884885430336,0.012793336063623428,,,
0.008538828231394291,315,136827,0.0874711200594902,0.04117012768983841,,,,,,
,315,136827,,,0.00031482643680647016,0.017381634563207626,0.0127261346206069,,,
0.00868758000433445,316,137260,0.08777797967195511,0.04002884402871132,,,,,,
,316,137260,,,0.0003169754345435649,0.017469258978962898,0.012825636193156242,,,
0.008600670844316483,317,137693,0.08778005093336105,0.04109843075275421,,,,,,
,317,137693,,,0.0003951843536924571,0.019147267565131187,0.013862084597349167,,,
0.008392207324504852,318,138126,0.08658634126186371,0.040104664862155914,,,,,,
,318,138126,,,0.00030994543340057135,0.017290988937020302,0.012693108059465885,,,
0.008458616212010384,319,138559,0.08714397251605988,0.0400286465883255,,,,,,
,319,138559,,,0.0002991675864905119,0.016963906586170197,0.012487493455410004,,,
0.008548825979232788,320,138992,0.08746512979269028,0.04087701812386513,,,,,,
,320,138992,,,0.0003132083802483976,0.01732804998755455,0.012726753018796444,,,
0.00827015656977892,321,139425,0.08624695241451263,0.039826150983572006,,,,,,
,321,139425,,,0.00034532969584688544,0.018228383734822273,0.013347290456295013,,,
0.008556117303669453,322,139858,0.08749011904001236,0.04032963886857033,,,,,,
,322,139858,,,0.00030268190312199295,0.01702962815761566,0.012485501356422901,,,
0.008419312536716461,323,140291,0.0866689458489418,0.03996424749493599,,,,,,
,323,140291,,,0.0002946027379948646,0.016846459358930588,0.012285917066037655,,,
0.008501949720084667,324,140724,0.08729057759046555,0.040358930826187134,,,,,,
,324,140724,,,0.00028455251595005393,0.016541235148906708,0.012115327641367912,,,
0.0084562161937356,325,141157,0.08705120533704758,0.04057258740067482,,,,,,
,325,141157,,,0.0002927259192802012,0.016769981011748314,0.012318977154791355,,,
0.008490592241287231,326,141590,0.08714279532432556,0.04017484188079834,,,,,,
,326,141590,,,0.00030681435600854456,0.017114726826548576,0.012478576973080635,,,
0.00840600486844778,327,142023,0.08685389906167984,0.040002595633268356,,,,,,
,327,142023,,,0.000285979884210974,0.016563650220632553,0.012207877822220325,,,
0.008468796499073505,328,142456,0.08706045895814896,0.03990980610251427,,,,,,
,328,142456,,,0.0002745792153291404,0.016263199970126152,0.011934222653508186,,,
0.008325456641614437,329,142889,0.08663248270750046,0.0399882011115551,,,,,,
,329,142889,,,0.0002770121500361711,0.016306255012750626,0.012010599486529827,,,
0.008442672900855541,330,143322,0.0869724377989769,0.039924513548612595,,,,,,
,330,143322,,,0.00028547507827170193,0.016574310138821602,0.012210135348141193,,,
0.008382897824048996,331,143755,0.08652712404727936,0.03981691226363182,,,,,,
,331,143755,,,0.0002700373879633844,0.016060316935181618,0.011764907278120518,,,
0.008390231058001518,332,144188,0.08690717071294785,0.039961978793144226,,,,,,
,332,144188,,,0.0003101113543380052,0.017153101041913033,0.01250142976641655,,,
0.008346915245056152,333,144621,0.0867682471871376,0.04005361720919609,,,,,,
,333,144621,,,0.00025966204702854156,0.015785085037350655,0.011567536741495132,,,
0.00836446974426508,334,145054,0.08688458055257797,0.03995434194803238,,,,,,
,334,145054,,,0.00024661747738718987,0.015357550233602524,0.011286649852991104,,,
0.008397156372666359,335,145487,0.08675023913383484,0.039589542895555496,,,,,,
,335,145487,,,0.00027627410599961877,0.01621438004076481,0.011828540824353695,,,
0.008284303359687328,336,145920,0.08623511344194412,0.039348386228084564,,,,,,
,336,145920,,,0.0002698740572668612,0.01592821069061756,0.01162125077098608,,,
0.008359864354133606,337,146353,0.08652117103338242,0.03963295742869377,,,,,,
,337,146353,,,0.0002546452742535621,0.015584654174745083,0.011469574645161629,,,
0.008393355645239353,338,146786,0.08654602617025375,0.039497699588537216,,,,,,
,338,146786,,,0.0002568293421063572,0.01562945917248726,0.011430418118834496,,,
0.008439403958618641,339,147219,0.08710639178752899,0.04053010046482086,,,,,,
,339,147219,,,0.00023841948132030666,0.015071896836161613,0.011045661754906178,,,
0.008347858674824238,340,147652,0.0866566151380539,0.03991071134805679,,,,,,
,340,147652,,,0.00025258210371248424,0.015529528260231018,0.0113822715356946,,,
0.00829628761857748,341,148085,0.08650069683790207,0.04015466198325157,,,,,,
,341,148085,,,0.00024283402308356017,0.015210320241749287,0.011129395104944706,,,
0.00854448787868023,342,148518,0.08766178786754608,0.041515834629535675,,,,,,
,342,148518,,,0.00023329799296334386,0.014902559109032154,0.01089687179774046,,,
0.008223713375627995,343,148951,0.08591202646493912,0.03963270038366318,,,,,,
,343,148951,,,0.00022839622397441417,0.014765886589884758,0.01083029992878437,,,
0.00821365974843502,344,149384,0.08568817377090454,0.03937654569745064,,,,,,
,344,149384,,,0.0002205270284321159,0.01450259331613779,0.010652989149093628,,,
0.008339918218553066,345,149817,0.08658535778522491,0.03940841555595398,,,,,,
,345,149817,,,0.0002233199920738116,0.014598611742258072,0.010699114762246609,,,
0.008315746672451496,346,150250,0.08664138615131378,0.039797548204660416,,,,,,
,346,150250,,,0.0002161321317544207,0.014317629858851433,0.010495755821466446,,,
0.008277098648250103,347,150683,0.08621348440647125,0.03948308527469635,,,,,,
,347,150683,,,0.00021922128507867455,0.014447969384491444,0.010617678984999657,,,
0.008420110680162907,348,151116,0.08690078556537628,0.039837080985307693,,,,,,
,348,151116,,,0.00022358592832461,0.014525176957249641,0.010576608590781689,,,
0.008278774097561836,349,151549,0.08602108061313629,0.03970019891858101,,,,,,
,349,151549,,,0.00021913867385592312,0.014446013607084751,0.010567396879196167,,,
0.008275138214230537,350,151982,0.08624166995286942,0.0396091490983963,,,,,,
,350,151982,,,0.0002091095084324479,0.014099495485424995,0.010306783951818943,,,
0.0083016287535429,351,152415,0.08628308027982712,0.03971334174275398,,,,,,
,351,152415,,,0.00020452668832149357,0.013958784751594067,0.010201241821050644,,,
0.008348576724529266,352,152848,0.08642212301492691,0.039500702172517776,,,,,,
,352,152848,,,0.00020125853188801557,0.013825728558003902,0.010160726495087147,,,
0.008214584551751614,353,153281,0.08605293929576874,0.039382148534059525,,,,,,
,353,153281,,,0.00019678658281918615,0.013686487451195717,0.010036696679890156,,,
0.008340234868228436,354,153714,0.08672187477350235,0.03997509181499481,,,,,,
,354,153714,,,0.00021677699987776577,0.01433010958135128,0.010469549335539341,,,
0.008291241712868214,355,154147,0.08640403300523758,0.03955624997615814,,,,,,
,355,154147,,,0.0001971252786461264,0.013681217096745968,0.010042288340628147,,,
0.00826471671462059,356,154580,0.086269810795784,0.039554350078105927,,,,,,
,356,154580,,,0.00024420363479293883,0.014746119268238544,0.010600578039884567,,,
,357,154581,,,,,,0.006594820413738489,0.03770318254828453,0.07812780886888504
